Time,Accel_X,Accel_Y,Gyro_X,Gyro_Y
2.3637,0.2459,0.1554,-2.68,-109.24
2.3682,0.2136,0.1424,-2.68,-109.24
2.3711,0.1302,0.1029,-2.68,-109.24
2.3743,0.117,0.0955,-2.68,-109.24
2.3743,0.1111,0.0921,-2.68,-109.24
2.3771,0.6536,0.5369,0.05,-97.35
2.3801,0.6155,0.5148,0.05,-97.35
2.3837,0.5399,0.4697,0.05,-97.35
2.3837,0.3222,0.3221,0.05,-97.35
2.3882,0.278,0.2869,0.05,-97.35
2.3891,0.2586,0.2708,0.05,-97.35
2.391,0.2409,0.2556,0.05,-97.35
2.3941,0.2232,-0.7244,-12.97,-176.14
5.9679,0.1291,-0.3846,-12.97,-176.14
5.9679,0.0899,-0.253,-12.97,-176.14
5.9709,0.0686,-0.1855,-12.97,-176.14
5.9746,0.0553,-0.1451,-12.97,-176.14
5.9767,0.0463,-0.1185,-12.97,-176.14
5.9802,0.0397,-0.0997,-12.97,-176.14
5.9831,0.0347,-0.0858,-12.97,-176.14
5.9862,0.0308,-0.0751,-12.97,-176.14
5.9871,0.0277,-0.0667,-12.97,-176.14
5.9902,0.023,-0.0543,-12.97,-176.14
5.9921,0.0212,-0.0496,-12.97,-176.14
5.9956,0.0196,-0.0456,-12.97,-176.14
6.0001,0.0183,-0.0421,-12.97,-176.14
6.003,0.0171,-0.0392,-12.97,-176.14
6.003,0.1492,-1.02,-18.1,-175.44
6.0061,0.1404,-0.94,-18.1,-175.44
6.0092,0.112,-0.631,-18.1,-175.44
6.0111,0.1063,-0.5656,-18.1,-175.44
6.014,0.101,-0.5066,-18.1,-175.44
6.0165,0.0961,-0.454,-18.1,-175.44
6.02,0.08,-0.2997,-18.1,-175.44
6.022,0.0766,-0.2723,-18.1,-175.44
6.0249,0.0735,-0.2483,-18.1,-175.44
6.028,0.0706,-0.2272,-18.1,-175.44
6.0299,0.0678,-0.2086,-18.1,-175.44
6.0339,0.6846,-1.2188,-22.86,-172.13
6.0349,0.6566,-1.1108,-22.86,-172.13
6.038,0.6274,-1.0004,-22.86,-172.13
6.0418,0.5974,-0.892,-22.86,-172.13
6.0448,0.5055,-0.6118,-22.86,-172.13
6.0454,0.4755,-0.5381,-22.86,-172.13
6.0489,0.4464,-0.4743,-22.86,-172.13
6.0529,0.4183,-0.4194,-22.86,-172.13
6.0548,0.3916,-0.3723,-22.86,-172.13
6.0588,0.2991,-0.2425,-22.86,-172.13
6.0598,0.2797,-0.2205,-22.86,-172.13
6.0627,0.2617,-0.2013,-22.86,-172.13
6.066,0.2451,-0.1846,-22.86,-172.13
6.0691,0.4764,-1.0707,-28.6,-170.12
6.0701,0.4435,-0.9454,-28.6,-170.12
6.073,0.4123,-0.8281,-28.6,-170.12
6.0759,0.3831,-0.722,-28.6,-170.12
6.0794,0.3558,-0.6285,-28.6,-170.12
6.0824,0.3304,-0.5477,-28.6,-170.12
6.0843,0.3071,-0.4787,-28.6,-170.12
6.09,0.2855,-0.4202,-28.6,-170.12
6.09,0.2658,-0.3708,-28.6,-170.12
6.0936,0.2477,-0.3289,-28.6,-170.12
6.0955,0.2312,-0.2935,-28.6,-170.12
6.0965,0.216,-0.2633,-28.6,-170.12
6.1004,0.2022,-0.2375,-28.6,-170.12
6.1047,0.1577,-0.165,-28.6,-170.12
6.1047,0.2351,-0.3762,-30.28,-169.33
